ST_CASE,AGE,SEX,REST_USE,INJ_SEV,DRINKING,DRUGS,PER_TYP
131158,19,2,3,4,0,1,1
131159,999,9,99,9,9,9,1
131160,17,1,3,4,0,0,1
131160,15,1,3,4,8,8,2
131160,44,1,3,2,0,0,1
131161,63,1,3,4,8,8,1
131161,50,1,3,0,0,8,1
131161,55,2,2,1,8,8,2
131161,14,1,2,1,8,8,2
131161,13,1,2,1,8,8,2
131162,59,2,99,0,0,8,1
131163,46,2,3,4,9,9,1
131163,41,1,3,0,0,8,1
131163,75,1,3,2,0,8,1
131163,59,1,3,0,0,8,1
131163,39,1,3,0,8,8,2
131163,58,1,3,0,8,8,2
131164,69,2,3,0,0,8,1
131165,26,1,3,0,0,8,1
131166,69,2,3,0,0,8,1
131166,75,1,3,2,8,8,2
131166,93,2,7,4,8,8,2
131166,24,1,3,0,0,8,1
131166,25,1,3,0,8,8,2
131167,31,1,7,4,9,9,1
131168,16,2,3,0,0,0,1
131168,16,2,3,0,0,0,2
131168,16,1,0,4,0,0,2
131169,37,1,7,4,9,9,1
131169,36,2,7,3,8,8,2
131170,38,2,7,4,0,1,1
131170,33,2,3,0,0,0,1
131171,23,1,3,4,9,9,1
131172,25,1,3,4,9,9,1
131173,76,1,3,2,0,0,1
131173,75,2,3,4,0,0,2
131173,33,1,3,0,0,0,1
131174,63,1,7,4,9,9,1
131175,21,1,99,0,9,9,1
131176,58,1,7,1,0,8,1
131177,58,2,3,0,0,0,1
131178,70,1,99,4,0,8,1
131179,32,1,3,0,0,8,1
131179,43,2,3,0,8,8,2
131179,2,2,4,0,8,8,2
131180,24,1,7,4,1,0,1
131181,26,1,3,2,0,1,1
131181,27,1,7,2,0,1,1
131181,28,2,7,4,0,0,2
131181,5,1,7,4,0,0,2
131182,47,1,3,3,1,0,1
131182,21,1,7,4,0,0,1
131182,20,2,7,2,0,0,2
131183,20,1,3,0,0,0,1
131183,59,2,3,0,0,0,1
131183,65,1,3,0,0,0,2
131183,50,1,3,0,0,0,1
131183,53,2,3,1,0,0,2
131183,9,1,3,0,0,0,2
131183,24,1,3,0,0,0,1
131183,37,1,3,0,0,0,1
131183,32,2,3,2,0,0,2
131183,7,2,10,0,0,0,2
131183,0,1,11,2,0,0,2
131183,12,2,3,4,0,0,2
131183,36,1,3,0,0,0,1
131184,36,1,3,0,0,8,1
131185,48,1,7,4,9,9,1
131186,61,1,3,0,0,0,1
131187,23,1,3,4,9,9,1
131187,22,1,3,1,8,8,2
131187,19,2,3,0,0,8,1
131187,18,2,3,0,8,8,2
131188,18,1,3,4,9,9,1
131188,19,1,99,1,8,8,2
131188,19,1,99,1,8,8,2
131188,18,1,99,3,8,8,2
131188,54,2,99,0,0,8,1
131188,31,2,99,0,8,8,2
131189,36,1,3,0,0,8,1
131190,37,1,3,0,0,0,1
131191,36,2,17,4,9,9,1
131191,34,2,17,2,0,0,2
131192,52,1,3,1,0,8,1
131192,15,2,3,4,8,8,2
131192,12,1,3,4,8,8,2
131192,9,2,3,1,8,8,2
131193,54,1,3,0,0,0,1
131193,81,1,3,4,0,0,1
131193,84,2,3,4,0,0,2
131194,66,1,3,0,0,8,1
131194,77,1,7,4,9,9,1
131195,25,1,19,4,9,9,1
131196,87,1,3,2,9,8,1
131196,87,2,3,4,8,8,2
131196,49,1,3,0,0,8,1
131196,998,1,3,1,8,8,2
131196,998,2,3,1,8,8,2
131197,57,2,3,0,9,9,1
131197,45,1,3,4,9,9,1
131198,28,2,7,4,9,9,1
131198,51,1,3,1,9,9,1
131199,43,1,99,4,0,8,1
131200,56,2,3,0,0,0,1
131200,10,2,0,2,8,8,2
131200,10,2,0,2,8,8,2
131200,9,2,0,2,8,8,2
131200,10,1,0,2,8,8,2
131200,8,1,0,2,8,8,2
131200,8,1,0,2,8,8,2
131200,52,2,3,4,0,0,1
131201,70,1,3,4,0,0,1
131201,45,2,3,2,0,0,2
131201,12,2,3,2,0,0,2
131202,28,1,99,3,0,8,1
131202,47,1,7,3,0,8,1
131202,11,1,7,4,8,8,2
131202,13,1,99,3,8,8,2
131203,81,2,1,4,0,8,1
131203,43,2,1,1,0,8,1
131204,63,1,99,4,0,0,1
131205,71,1,99,0,0,8,1
131205,71,2,99,0,8,8,2
131205,71,2,99,0,8,8,2
131205,22,1,19,4,9,9,1
131206,26,1,99,4,9,9,1
131206,19,1,7,4,9,9,1
131206,23,2,3,1,0,0,1
131207,29,1,7,4,0,0,1
131208,77,2,3,4,0,8,1
131208,29,2,3,3,0,8,1
131209,23,1,3,4,0,0,1
131209,22,2,3,4,0,0,2
131209,22,2,3,2,0,0,2
131209,27,1,3,2,0,0,2
131211,24,1,3,4,0,0,1
131211,44,1,3,1,0,0,1
131212,21,1,3,2,0,1,1
131212,21,2,3,4,9,9,1
131213,30,1,7,2,0,1,1
131213,25,2,7,4,0,1,2
131214,49,2,19,4,9,9,1
131215,45,1,3,0,0,8,1
131215,27,1,3,0,8,8,2
131215,51,1,3,0,8,8,2
131216,42,1,3,4,0,0,1
131217,40,2,3,0,0,8,1
131218,28,1,99,2,1,8,1
131218,17,1,7,2,8,8,2
131218,28,1,7,4,9,9,1
131218,28,2,3,2,8,8,2
131218,9,2,3,2,8,8,2
131218,6,2,3,3,8,8,2
131219,31,1,7,4,9,9,1
131219,17,1,3,0,0,8,1
131220,46,1,19,4,0,8,1
131221,54,2,19,4,0,9,1
131221,89,2,99,0,9,9,1
131221,85,1,99,0,8,8,2
131221,38,1,19,1,0,8,1
131222,63,1,99,1,0,8,1
131222,20,2,3,4,0,8,1
131223,29,1,7,4,9,9,1
131223,27,2,7,3,8,0,2
131224,56,1,5,4,1,0,1
131224,45,1,3,1,0,0,1
131225,27,1,99,3,9,9,1
131225,25,2,99,3,8,8,2
131225,21,2,99,4,8,8,2
131226,71,1,7,4,0,8,1
131226,24,1,3,1,8,8,2
131227,58,1,7,4,0,0,1
131228,60,1,3,4,0,0,1
131228,29,2,3,2,0,0,1
131228,51,2,3,2,0,0,2
131229,27,2,3,2,0,0,1
131229,72,2,3,1,0,0,1
131229,77,2,2,4,0,0,2
131229,37,2,3,1,0,0,1
131230,27,2,3,4,0,0,1
131230,35,1,7,4,0,0,2
131231,72,1,3,0,9,9,1
131231,18,1,19,3,0,9,1
131231,20,2,19,4,8,8,2
131232,33,1,5,4,0,0,1
131232,27,2,3,0,0,0,1
131233,66,2,3,4,0,8,1
131233,42,2,3,2,0,8,1
131234,77,1,3,4,0,0,1
131234,20,1,7,2,0,0,2
131234,52,1,3,0,0,0,1
131235,23,1,7,4,1,0,1
131236,28,1,3,1,0,8,1
131236,70,2,3,4,0,8,1
131237,18,1,3,0,0,8,1
131238,31,1,7,4,9,9,1
131239,44,1,3,4,0,0,1
131240,20,1,3,3,9,0,1
131240,49,1,3,4,9,9,2
131240,46,1,3,2,0,0,1
131241,69,1,7,4,9,1,1
131241,33,1,3,2,0,0,1
131242,79,2,3,4,0,8,1
131242,61,2,3,1,8,8,2
131242,55,2,3,1,8,8,2
131242,42,2,3,1,0,8,1
131243,32,1,7,0,0,0,1
131243,3,1,7,4,0,0,2
131244,44,2,99,0,1,0,1
131244,32,1,0,0,1,0,2
131244,41,1,0,4,1,0,2
131245,77,2,99,4,9,9,1
131246,38,1,19,4,0,0,1
131246,48,1,3,0,0,0,1
131246,45,1,98,0,8,8,2
131246,56,1,3,0,0,8,1
131247,48,1,16,4,0,0,1
131248,24,1,3,2,0,0,1
131248,35,2,3,0,0,0,2
131248,37,2,7,1,0,0,1
131248,41,1,7,4,0,0,2
131249,61,1,99,4,9,9,1
131249,52,1,99,4,8,8,2
131250,34,1,7,4,9,9,1
131251,44,1,5,4,1,0,1
131252,53,1,3,2,0,0,1
131252,58,1,3,2,0,0,1
131252,84,1,3,1,0,0,2
131252,87,2,3,1,0,0,2
131252,84,2,3,4,0,0,2
131252,59,2,3,1,0,0,2
131253,55,2,3,0,0,8,1
131254,25,1,99,0,9,9,1
131255,26,1,7,4,0,0,1
131256,27,1,99,1,1,8,1
131256,29,2,3,4,8,8,2
131256,998,1,99,0,8,8,3
131256,40,1,3,1,0,8,1
131256,38,1,3,1,8,8,2
131256,28,1,3,0,0,8,1
131257,34,2,7,4,9,9,1
131257,26,2,7,2,1,0,2
131258,16,1,3,4,0,0,1
131258,17,1,3,2,0,0,1
131258,16,1,99,2,0,0,2
131258,998,1,99,3,0,0,2
131259,31,1,7,4,9,9,1
131260,29,1,7,4,0,0,1
131261,35,1,7,4,9,9,1
131262,50,2,3,0,0,8,1
131262,53,1,3,0,8,8,2
131263,22,1,3,0,0,8,1
131263,33,1,3,3,9,9,1
131263,24,2,7,4,8,8,2
131264,74,1,3,4,0,8,1
131264,53,1,3,3,0,8,1
131264,73,2,3,3,8,8,2
131265,40,2,99,0,8,8,1
131265,25,1,7,4,8,8,2
131266,39,2,99,0,0,8,1
131266,10,2,99,0,8,8,2
131266,1,2,4,0,8,8,2
131267,68,1,3,4,0,8,1
131267,57,2,3,3,0,8,1
131267,36,1,3,1,8,8,2
131268,25,1,3,0,0,8,1
131269,49,1,3,4,9,9,1
131270,48,2,7,4,0,0,1
131270,64,1,3,0,0,0,1
131271,58,1,7,4,0,8,1
131272,74,2,3,4,0,0,1
131273,63,1,7,2,0,0,1
131274,51,2,3,2,0,0,1
131274,60,1,3,4,0,0,1
131275,53,1,7,4,9,9,1
131276,24,1,3,0,0,8,1
131276,26,2,3,0,8,8,2
131277,999,9,99,9,9,9,1
131278,40,1,7,4,1,0,1
131279,999,9,99,9,9,9,1
131280,66,1,7,4,0,8,1
131281,56,2,7,3,9,9,1
131281,36,1,3,1,0,8,1
131281,33,2,2,1,8,8,2
131281,6,2,2,1,8,8,2
131281,7,1,3,4,8,8,2
131281,8,1,2,1,8,8,2
131281,1,1,4,1,8,8,2
131281,51,1,3,0,0,8,1
131281,49,2,3,0,8,8,2
131281,20,1,3,0,8,8,2
131281,20,2,3,0,8,8,2
131281,20,1,3,0,8,8,2
131282,62,1,3,4,0,0,1
131282,62,1,3,3,0,0,2
131282,48,1,3,2,0,0,1
131282,35,2,3,0,0,0,1
131282,57,2,3,2,0,0,2
131283,22,1,7,4,9,8,1
131283,22,1,7,4,8,8,2
131284,22,1,3,4,0,8,1
131284,60,1,3,0,0,8,1
131285,74,1,3,4,0,0,1
131285,78,2,7,2,0,0,2
131285,45,2,3,2,0,0,1
131285,15,2,3,2,0,0,2
131285,13,2,3,3,0,0,2
131286,29,1,99,4,0,8,1
131286,26,1,99,1,8,8,2
131287,45,1,7,4,1,1,1
131288,25,2,7,4,0,0,1
131289,28,1,3,4,0,0,1
131289,29,2,3,3,0,0,1
131289,33,1,3,2,0,0,2
131290,67,1,7,4,1,0,1
131291,50,1,3,0,0,0,1
131292,54,1,3,0,0,0,1
131292,35,1,3,0,0,0,1
131293,44,1,2,0,9,9,1
131293,62,1,7,4,8,8,2
131293,35,1,7,0,8,8,2
131294,33,2,3,3,0,0,1
131294,16,2,3,2,0,0,2
131294,5,2,3,3,0,0,2
131294,8,2,3,3,0,0,2
131294,6,1,3,4,0,0,2
131294,41,1,3,1,0,0,1
131294,26,2,3,2,0,0,1
131295,57,1,7,4,9,9,1
131296,63,1,3,4,0,0,1
131296,50,1,3,0,0,0,1
131296,55,1,3,0,0,0,2
131297,49,1,7,4,0,0,1
131297,58,1,3,0,0,0,1
131298,55,1,7,4,9,9,1
131298,45,2,3,2,0,8,1
131298,17,2,3,2,8,8,2
131298,15,2,3,1,8,8,2
131298,41,2,3,0,0,8,1
131298,44,1,3,2,8,8,2
131298,12,2,3,0,8,8,2
131299,81,1,3,2,0,0,1
131299,81,2,7,4,0,0,2
131299,52,1,3,2,0,0,2
131300,68,2,3,9,0,0,1
131300,72,1,3,4,0,0,2
131301,38,1,3,2,0,0,1
131301,45,1,3,2,0,0,1
131301,35,2,3,2,0,0,1
131302,55,1,3,4,0,0,1
131302,58,2,3,4,0,0,2
131302,51,1,3,2,0,0,1
131302,85,1,3,2,0,0,2
131302,61,2,3,2,0,0,2
131303,28,1,3,2,0,0,1
131303,28,2,3,2,0,0,2
131303,17,1,3,1,0,0,2
131303,51,2,3,1,0,0,1
131303,57,1,3,4,0,0,2
131303,65,1,3,1,0,0,1
131303,65,2,3,1,0,0,2
131303,30,2,3,1,0,0,2
131304,20,1,3,2,0,8,1
131305,30,1,3,4,9,9,1
131305,69,1,3,4,0,0,1
131306,54,1,7,4,0,0,1
131306,19,2,3,2,0,0,1
131307,18,1,7,4,9,9,1
131307,16,2,7,1,8,8,2
131307,28,1,3,3,9,9,1
131308,58,1,3,0,0,0,1
131309,49,1,7,4,9,9,1
131309,22,1,3,3,0,8,1
131309,22,2,3,1,8,8,2
131309,1,1,4,1,8,8,2
131309,5,2,3,1,8,8,2
131310,40,2,7,4,9,9,1
131311,38,1,3,2,0,8,1
131311,33,1,3,2,8,8,2
131311,11,2,7,4,8,8,2
131311,4,1,7,2,8,8,2
131311,12,2,7,2,8,8,2
131311,9,2,7,1,8,8,2
131311,7,2,7,2,8,8,2
131312,48,2,3,0,0,0,1
131313,32,1,19,4,0,8,1
131314,32,1,17,4,1,9,1
131315,56,1,3,4,9,9,1
131316,54,1,98,4,8,8,1
131317,40,1,99,4,0,0,1
131318,33,1,98,9,8,8,1
131318,33,2,99,2,8,8,2
131318,19,2,98,9,8,8,1
131318,19,1,99,1,8,8,2
131318,20,1,99,2,8,8,2
131318,19,1,99,4,8,8,2
131319,31,1,7,4,9,9,1
131319,24,1,3,0,0,8,1
131320,25,1,3,0,0,8,1
131321,30,2,7,2,0,0,1
131321,18,2,3,0,0,0,1
131322,40,1,7,4,0,0,1
131323,40,2,99,1,1,1,1
131323,60,2,7,4,0,0,2
131324,17,2,3,4,0,0,1
131324,45,1,3,0,0,0,1
131325,24,1,7,4,9,9,1
131325,19,2,3,4,0,0,2
131326,87,1,7,4,9,9,1
131327,27,2,7,4,9,0,1
131327,21,2,7,2,0,0,2
131327,38,2,7,2,0,0,2
131328,33,1,97,4,1,0,1
131329,66,1,3,4,9,9,1
131330,21,1,19,4,9,9,1
131330,24,1,3,1,9,9,1
131330,27,2,3,1,8,8,2
131331,20,2,7,4,9,9,1
131331,19,2,3,2,8,8,2
131332,17,1,7,4,0,8,1
131333,59,1,3,4,9,9,1
131333,66,2,3,1,8,8,2
131333,35,2,3,1,0,8,1
131334,61,1,3,4,0,8,1
131335,36,1,3,0,0,8,1
131335,60,2,3,1,8,8,2
131335,60,1,3,1,8,8,2
131335,32,2,3,4,8,8,2
131335,55,2,3,1,0,8,1
131336,25,1,7,4,9,9,1
131337,50,1,3,0,0,8,1
150001,29,1,19,4,8,8,1
150001,17,1,3,0,8,8,1
150001,16,2,3,0,0,8,2
150002,49,1,99,0,8,8,1
150002,42,2,99,0,8,8,2
150002,10,1,99,0,0,8,2
150002,8,2,99,0,0,8,2
150003,69,1,7,0,0,0,1
150003,69,2,7,2,8,8,2
150004,23,1,3,0,8,8,1
150004,22,2,3,0,8,8,2
150004,38,1,3,0,8,8,2
150004,25,1,3,0,8,8,2
150005,54,2,99,0,8,8,1
150006,36,1,99,4,8,8,1
150007,18,1,3,4,8,8,1
150008,34,2,3,0,8,8,1
150008,53,1,19,4,8,8,1
150009,18,1,3,3,8,8,1
150009,16,2,7,4,8,8,2
150010,54,1,99,4,8,8,1
150010,26,2,7,2,8,0,3
150010,21,1,7,0,8,8,3
150011,70,2,3,0,8,8,1
150012,21,1,19,4,8,8,1
150013,56,1,3,0,8,8,1
150014,72,1,3,0,8,8,1
150015,18,1,3,4,9,8,1
150015,17,2,3,4,8,8,2
150015,16,2,3,3,8,8,2
150015,17,2,3,4,8,8,2
150015,39,1,3,3,8,8,1
150016,30,1,3,0,8,8,1
150017,19,1,7,4,8,8,1
150017,22,1,3,2,8,8,2
150018,19,1,7,3,1,8,1
150018,27,2,7,4,1,8,9
150019,44,1,99,0,0,0,1
150019,41,1,3,0,0,0,1
150019,39,2,3,0,0,0,2
150019,11,2,3,0,0,0,2
150019,8,1,3,0,0,0,2
150019,47,1,99,4,8,8,1
150020,56,1,17,4,9,8,1
150020,25,1,3,0,1,8,1
150021,24,1,3,0,0,8,1
150021,38,1,3,0,0,0,1
150021,40,2,3,0,0,0,2
150021,3,1,4,0,0,0,2
150021,14,1,3,0,0,0,2
150021,11,1,3,0,0,0,2
150021,5,2,12,0,0,0,2
150022,76,1,3,0,8,8,1
150022,72,2,3,0,8,8,1
150023,20,2,7,3,8,8,1
150023,21,2,7,3,8,8,2
150023,19,2,7,4,8,8,2
150024,66,1,17,4,8,8,1
150024,52,1,17,0,8,8,1
150025,56,1,3,0,8,8,1
150026,21,1,3,0,8,8,1
150027,25,1,19,4,1,8,1
150028,59,2,17,4,8,8,1
150028,43,1,3,0,8,8,1
150028,53,1,3,0,8,8,2
150028,60,1,3,0,8,8,2
150030,31,2,3,0,8,8,1
150030,2,2,4,0,0,0,2
150030,0,2,4,0,0,0,2
150030,56,1,19,4,8,8,1
150030,74,1,3,0,8,8,1
150030,70,2,3,0,0,0,2
150031,23,2,3,2,8,8,1
150031,60,2,3,0,8,8,1
150031,47,1,19,4,8,8,1
150031,47,1,17,4,8,8,2
150032,21,1,17,3,8,8,1
150032,29,2,17,4,8,8,2
150032,32,1,3,0,8,8,1
150033,25,1,19,4,8,8,1
150034,21,1,99,9,1,8,1
150035,54,1,17,4,0,8,1
150035,19,1,3,0,0,0,1
150035,18,2,3,0,0,0,2
150036,44,1,7,4,8,8,1
150037,41,2,7,4,0,8,1
150037,7,2,3,2,8,8,2
150038,48,1,99,0,8,8,1
150038,47,2,99,0,0,8,2
150039,30,1,17,4,1,8,1
150039,53,2,3,2,0,0,1
150039,25,2,3,0,0,0,1
150039,29,2,3,0,0,0,2
150040,83,2,3,4,0,8,1
150041,23,1,99,0,8,8,1
150041,25,1,17,4,8,8,1
150042,24,1,99,4,8,8,1
150043,28,1,3,0,1,1,1
150043,25,1,7,1,8,8,2
150043,25,1,0,4,8,8,2
150043,27,1,0,4,8,8,2
150043,51,1,0,4,8,8,2
150043,22,1,3,2,1,1,1
150043,23,1,3,2,8,8,2
150043,23,1,3,2,8,8,2
150043,46,1,3,0,8,8,1
150044,72,1,3,0,8,8,1
150044,72,1,3,0,8,8,2
150044,999,2,7,3,8,8,2
150044,999,1,7,3,8,8,2
150044,999,1,7,4,8,8,2
150045,36,1,7,0,1,8,1
150045,72,1,3,4,8,8,1
150045,999,2,3,3,8,8,2
150045,16,1,3,4,8,8,2
150045,14,1,3,3,8,8,2
150046,21,1,7,4,1,8,1
150047,32,2,99,0,0,8,1
150047,65,1,99,0,0,8,1
150048,46,2,3,0,8,8,1
150049,39,1,17,2,8,8,1
150050,29,1,19,4,8,8,1
150050,25,1,3,0,8,8,1
150051,25,1,3,0,8,8,1
150051,54,1,19,4,8,8,1
150052,23,1,17,4,8,8,1
150052,48,2,3,0,8,8,1
150053,40,2,3,2,8,8,1
150053,49,1,3,0,8,8,1
150053,11,1,3,0,0,0,2
150053,23,1,99,4,8,8,1
150053,24,2,3,3,0,0,2
150054,26,1,99,2,8,8,1
150054,52,1,99,4,8,8,1
150055,27,1,99,4,1,8,1
150055,37,1,99,3,8,8,1
150056,19,1,7,3,1,8,1
150056,18,2,7,4,8,8,2
150056,20,2,7,3,8,8,2
150056,19,1,7,3,8,8,2
150056,22,1,7,3,8,8,2
150057,84,2,99,4,8,8,1
150058,54,1,3,0,0,0,1
150058,17,1,3,0,0,0,2
150060,73,1,3,0,8,8,1
150061,58,1,17,4,8,8,1
150062,44,1,3,0,9,9,1
150062,25,2,3,0,8,8,2
150063,22,1,99,0,8,8,1
150064,73,1,99,0,8,8,1
150065,73,1,99,4,0,0,1
150065,66,1,3,0,0,0,1
150066,18,1,3,9,8,8,1
150066,20,1,99,4,8,8,2
150066,55,2,3,9,8,8,1
150066,13,2,3,1,8,8,2
150066,15,2,2,1,8,8,2
150068,37,1,3,0,8,8,1
150068,31,2,7,4,8,8,2
150069,43,1,7,4,8,8,1
150070,51,1,17,4,8,8,1
150071,57,1,99,0,0,8,1
150072,18,1,3,0,8,8,1
150072,16,1,3,0,8,8,2
150073,48,1,3,0,8,8,1
150074,34,1,7,4,9,9,1
150075,62,1,17,4,8,8,1
150076,22,2,3,0,9,9,1
150077,17,1,17,4,9,9,1
150077,23,2,3,0,0,0,1
150078,53,1,3,0,8,8,1
150079,47,1,3,0,8,8,1
150080,36,1,3,0,8,8,1
150080,32,1,19,4,9,9,1
150081,33,1,7,0,9,9,1
150081,10,1,3,2,0,8,2
150081,6,2,3,2,8,8,2
150081,37,1,17,4,1,8,1
150082,31,1,17,4,1,8,1
150082,23,2,17,4,1,8,2
150083,27,1,3,0,0,8,1
150084,19,1,7,4,1,9,1
150084,18,1,7,0,9,9,2
150084,18,1,7,0,9,9,2
150084,29,2,3,1,8,8,1
150084,23,2,3,1,8,8,2
150085,39,1,3,0,8,8,1
150085,83,1,3,3,8,8,1
150085,83,2,3,4,8,8,2
150086,37,1,3,4,8,8,1
150087,26,1,99,4,9,8,1
150087,54,2,3,3,8,8,1
150087,86,2,3,4,8,8,2
150087,24,1,99,0,9,8,1
150088,23,2,8,4,1,0,1
160001,45,1,3,3,0,0,1
160001,18,1,3,4,0,0,1
160002,66,2,3,4,0,0,1
160002,42,1,3,3,0,0,1
160002,44,2,3,3,0,0,2
160002,39,1,7,3,0,0,2
160002,43,2,7,3,0,0,2
160002,67,1,3,0,0,0,1
160002,66,2,3,1,0,0,2
160003,27,2,7,4,1,0,1
160004,35,1,3,2,0,0,1
160005,20,1,7,4,1,0,1
160005,18,1,2,2,0,0,2
160005,18,1,3,2,0,0,2
160006,85,1,99,0,0,0,1
160006,53,1,7,4,0,0,1
160007,33,1,7,4,1,1,1
160008,29,1,19,4,1,1,1
160009,22,1,7,0,1,0,1
160009,22,1,7,4,0,8,2
160010,16,2,7,4,0,0,1
160011,34,1,7,4,1,0,1
160011,39,2,7,4,0,0,2
160012,23,1,3,4,1,0,1
160013,23,1,3,0,0,0,1
160013,6,1,0,2,8,8,2
160013,47,1,7,4,0,1,1
160014,21,2,99,4,0,1,1
160014,21,1,3,1,0,0,1
160015,40,1,7,4,1,0,1
160016,40,1,7,4,1,0,1
160017,21,1,7,3,1,0,1
160017,22,1,7,4,1,1,2
160018,58,1,7,4,1,0,1
160019,41,1,3,2,1,0,1
160019,37,2,7,4,1,0,2
160020,81,1,7,4,1,1,1
160020,76,2,7,4,0,0,2
160020,31,1,3,1,0,1,1
160020,49,1,3,1,0,0,2
160021,15,1,17,4,0,0,1
160022,44,2,3,3,0,0,1
160022,58,1,7,4,1,1,1
160023,36,1,7,3,0,0,1
160023,11,1,7,3,0,0,2
160023,11,1,7,4,0,0,2
160023,21,1,7,0,0,0,1
160024,15,2,3,1,0,0,1
160024,36,2,3,1,0,0,2
160024,12,2,3,1,0,0,2
160024,33,1,7,4,0,0,1
160025,21,1,3,4,0,0,1
160025,18,2,3,4,0,0,2
160025,23,1,3,0,0,0,1
160026,32,1,3,0,0,0,1
160026,52,1,17,4,1,1,1
160027,40,1,17,4,1,1,1
160028,19,1,7,4,1,1,1
160028,19,1,7,3,0,0,2
160028,19,1,7,4,0,0,2
160028,31,1,3,1,0,0,1
160028,6,1,10,1,0,0,2
160029,64,1,7,4,0,0,1
160029,73,1,3,0,0,0,1
160030,24,2,3,4,0,0,1
160030,7,1,99,1,0,0,2
160030,5,1,99,1,0,0,2
160030,1,1,10,1,0,0,2
160030,6,2,99,1,0,0,2
160031,85,2,3,4,0,0,1
160031,42,1,3,0,0,0,1
160032,45,1,3,4,0,0,1
160033,18,1,19,4,0,0,1
160033,17,1,3,0,0,0,1
160034,28,1,3,3,0,0,1
160034,29,2,3,4,0,0,2
160035,42,1,17,4,0,0,1
160035,45,2,17,4,0,0,2
160036,77,1,17,4,0,0,1
160037,35,2,99,2,1,0,1
160037,2,2,99,2,0,0,2
160037,55,1,3,4,0,0,1
160037,55,2,3,3,0,0,2
160038,26,2,99,2,1,0,1
160038,23,1,99,0,0,0,2
160038,19,2,99,1,0,0,1
160038,19,1,99,4,0,0,2
160039,18,1,7,4,0,1,1
160040,20,1,7,4,1,0,1
160041,43,1,99,0,0,0,1
160041,44,1,7,4,0,0,2
160041,34,1,99,0,0,0,1
160042,30,1,7,4,1,1,1
160042,45,2,7,3,0,0,2
160043,72,1,3,4,1,0,1
160044,16,2,7,3,0,1,1
160044,12,1,7,3,0,0,2
160044,11,1,7,4,0,0,2
160044,13,1,7,4,0,0,2
160045,58,1,7,4,0,0,1
160045,48,1,7,3,0,0,1
160046,20,2,3,4,0,0,1
160047,84,1,7,4,0,0,1
160047,73,2,7,1,0,0,2
160047,60,1,3,0,0,0,1
160047,60,2,3,1,0,0,2
160047,56,2,3,1,0,0,2
160048,24,1,3,4,0,0,1
160049,49,1,7,4,0,0,1
160050,34,1,7,3,0,0,1
160050,27,1,7,4,0,0,2
160050,33,1,7,2,0,0,2
160050,34,1,7,3,0,0,2
160051,29,2,99,1,0,1,1
160051,44,2,17,4,0,0,1
160052,29,1,17,4,0,0,1
160052,19,1,3,0,0,0,1
160052,19,2,3,0,0,0,2
160053,38,2,17,4,0,1,1
160054,59,1,19,3,0,0,1
160054,61,2,19,4,0,0,2
160055,42,1,7,1,0,0,1
160055,37,1,3,4,0,0,1
160055,41,2,3,1,0,0,1
160055,15,2,3,1,0,0,2
160056,24,1,3,1,0,0,1
160056,60,2,3,4,0,0,1
160056,22,2,3,2,0,0,1
160056,3,2,10,2,0,0,2
160056,1,1,10,2,0,0,2
160057,28,1,3,4,0,0,1
160057,19,2,3,2,0,0,2
160058,16,1,17,4,0,0,1
160058,48,1,3,0,0,0,1
160058,64,1,3,0,0,0,2
160059,70,1,17,4,0,0,1
160060,48,1,17,4,1,0,1
160060,44,2,17,3,0,0,2
160061,34,1,7,2,0,0,1
160061,23,1,0,4,0,0,2
160062,27,1,7,2,1,0,1
160062,21,2,7,4,8,8,2
160063,23,1,7,4,0,0,1
160064,18,1,7,4,1,0,1
160065,52,1,3,4,0,0,1
160066,63,1,19,4,0,0,1
160067,55,1,17,4,1,0,1
160069,41,2,19,4,1,0,1
160070,18,2,3,4,0,1,1
160070,28,1,3,3,0,0,2
160070,22,2,3,2,0,0,2
160071,47,1,7,4,1,0,1
160072,23,1,3,3,0,0,1
160072,71,1,99,4,0,0,1
160073,26,1,3,3,1,1,1
160073,25,1,3,3,0,0,2
160073,27,1,3,3,0,0,2
160073,28,2,3,3,0,0,2
160073,27,1,3,3,0,0,2
160073,35,2,3,4,0,0,2
160074,69,2,3,4,0,0,1
160074,67,1,7,4,8,8,2
160075,47,1,7,4,0,1,1
160076,67,2,17,4,0,0,1
160077,54,1,3,4,0,0,1
160077,5,1,12,1,8,8,2
160077,25,1,3,0,0,0,1
160078,59,1,3,0,0,0,1
160079,46,2,3,4,0,0,1
160079,12,1,3,2,8,8,2
160079,49,1,3,0,0,0,1
160080,56,1,99,4,1,0,1
160081,16,1,7,3,8,8,1
160081,20,1,7,4,0,0,2
160081,20,1,7,2,8,8,2
160082,79,1,17,4,0,0,1
160083,42,1,7,4,1,0,1
160083,36,1,3,0,0,0,1
160084,32,1,7,4,1,9,1
160085,48,1,17,4,1,1,1
160086,49,1,7,4,1,0,1
160087,19,2,3,4,1,1,1
160087,18,1,3,2,1,8,2
160087,19,2,3,0,0,0,2
160088,21,1,17,1,1,1,1
160088,21,2,19,4,0,1,2
160089,44,2,2,0,0,0,1
160089,49,2,2,4,0,1,1
160090,34,1,7,4,0,1,1
160091,35,1,3,3,0,0,1
160091,62,1,3,4,9,9,2
160091,49,2,3,3,9,9,2
160091,47,2,7,4,9,9,2
160092,55,1,3,4,1,1,1
