ST_CASE,AGE,SEX,REST_USE,INJ_SEV,DRINKING,DRUGS,PER_TYP
61373,39,1,3,0,8,8,2
61373,52,1,0,3,0,8,1
61374,42,1,0,4,9,9,1
61374,32,1,3,2,0,8,1
61374,38,2,3,0,8,8,2
61374,27,1,2,0,8,8,2
61374,22,1,2,0,8,8,2
61374,0,1,2,0,8,8,2
61374,32,1,2,0,8,8,2
61374,22,1,2,0,8,8,2
61374,34,1,2,0,8,8,2
61374,51,1,3,0,0,8,1
61375,33,1,5,4,9,9,1
61375,32,2,3,0,0,8,1
61375,13,2,3,0,8,8,2
61375,11,1,3,0,8,8,2
61375,34,1,3,0,8,8,2
61376,36,1,99,4,9,9,1
61376,50,1,3,2,1,8,1
61376,47,2,3,2,8,8,2
61376,8,1,99,2,8,8,2
61377,29,1,0,4,9,9,1
61377,43,1,3,0,0,8,1
61378,44,1,3,2,0,8,1
61378,12,2,3,0,8,8,2
61378,15,2,3,0,8,8,2
61378,79,1,3,4,0,8,1
61379,26,2,3,4,1,8,1
61379,24,1,3,3,8,8,2
61379,18,1,3,1,8,8,2
61379,43,1,3,1,0,8,1
61380,27,1,0,4,9,9,5
61380,99,9,99,9,9,9,1
61380,99,9,99,9,9,9,1
61381,64,1,5,4,9,9,1
61381,38,1,3,0,0,8,1
61381,38,1,3,0,8,8,2
61382,21,1,3,3,0,9,1
61382,62,1,3,4,0,9,1
61383,35,1,0,4,9,9,5
61383,23,1,3,0,0,0,1
61384,25,1,5,4,9,9,1
61385,60,1,3,4,9,9,1
61385,30,1,3,1,8,8,2
61385,42,2,3,1,8,8,2
61386,80,1,0,4,0,8,1
61386,69,2,0,3,8,8,2
61386,21,2,3,1,0,1,1
61387,25,1,3,4,1,8,1
61387,60,1,3,2,0,0,1
61388,25,1,0,4,0,0,1
61388,18,1,99,4,0,0,1
61389,37,1,3,1,8,8,1
61389,56,1,3,4,0,8,1
61389,50,2,3,4,8,8,2
61390,47,1,5,4,1,0,1
61390,99,9,99,0,8,8,1
61391,44,1,99,4,9,9,1
61391,45,1,3,0,0,8,1
61391,56,1,3,2,8,8,2
61392,27,1,99,4,1,1,1
61392,27,1,99,0,1,8,2
61392,23,2,99,0,1,8,2
61392,19,1,99,0,1,8,2
61393,35,2,3,4,9,9,1
61394,39,1,0,4,9,9,5
61394,99,9,99,0,9,9,1
61395,37,1,0,4,1,8,5
61395,49,1,3,0,0,8,1
61395,11,1,3,0,8,8,2
61396,44,2,0,4,8,8,3
61396,43,1,3,3,0,8,1
61397,73,1,3,3,0,8,1
61397,20,1,3,4,0,8,1
61398,71,2,3,4,0,8,1
61398,51,2,3,3,8,8,2
61398,43,1,99,2,0,8,1
61399,17,1,3,2,0,8,1
61399,61,1,0,4,8,8,2
61399,8,1,3,2,8,8,2
61399,13,1,13,2,8,8,2
61399,5,1,13,2,8,8,2
61399,14,1,3,2,8,8,2
61399,53,1,3,0,0,8,1
61400,20,1,0,1,0,1,1
61400,36,2,0,4,8,8,2
61400,4,2,3,4,8,8,2
61400,7,1,0,3,8,8,2
61400,25,1,3,2,0,8,1
61401,18,1,3,3,0,8,1
61401,18,2,3,4,8,8,2
61401,11,1,3,4,8,8,2
61401,65,1,3,3,0,8,1
61401,51,2,3,3,8,8,2
61401,56,2,3,3,8,8,2
61402,21,1,5,4,0,0,1
61402,45,2,3,1,0,8,1
61403,21,1,0,4,9,9,5
61403,99,9,99,9,9,9,1
61404,37,1,0,4,8,8,6
61404,39,1,3,1,0,1,1
61405,22,1,3,2,1,0,1
61405,21,1,0,4,8,8,2
61405,21,1,3,1,8,8,2
61405,20,1,3,2,8,8,2
61405,37,1,3,0,0,8,1
61405,5,1,2,1,8,8,2
61405,35,2,3,0,8,8,2
61405,9,1,2,0,8,8,2
61406,28,1,3,4,1,8,1
61407,37,1,0,4,9,9,6
61407,20,2,3,0,0,8,1
61408,18,2,0,4,0,8,1
61409,65,1,3,4,1,0,1
61409,36,2,3,2,8,8,2
61410,38,1,0,4,9,9,5
61410,21,1,99,0,1,8,1
61411,29,1,3,2,1,8,1
61411,33,1,0,4,8,8,2
61411,27,1,0,3,8,8,2
61412,30,1,3,1,1,8,1
61412,28,1,0,4,8,8,2
61412,29,1,3,1,8,8,2
61412,40,1,3,2,0,8,1
61412,12,1,3,2,8,8,2
61412,12,1,2,2,8,8,2
61412,4,1,13,2,8,8,2
61413,77,2,99,4,0,8,1
61413,43,1,99,0,0,8,1
61414,77,2,3,2,0,9,1
61414,97,2,3,4,8,8,2
61414,42,2,3,1,0,8,1
61415,26,2,3,4,9,9,1
61415,7,2,0,3,8,8,2
61415,2,2,4,4,8,8,2
61415,56,2,3,4,9,9,1
61416,27,1,0,4,8,8,8
61416,42,1,0,2,0,8,8
61416,33,1,3,2,1,8,1
61417,19,1,3,4,9,9,1
61417,45,1,3,0,0,8,1
61418,49,1,3,4,0,8,1
61418,41,1,3,0,0,8,1
61418,40,1,3,0,8,8,2
61419,77,2,0,4,0,8,5
61419,31,1,3,0,0,8,1
61419,19,1,3,0,8,8,2
61419,20,1,2,0,8,8,2
61420,86,1,3,4,9,9,1
61420,28,2,3,0,0,8,1
61420,34,1,3,3,0,8,1
61421,54,1,0,4,9,9,1
61421,48,2,3,1,0,8,1
61421,30,1,3,1,0,8,1
61422,32,1,3,2,0,8,1
61422,27,1,3,2,8,8,2
61422,41,1,99,4,0,8,1
61423,16,2,0,4,9,9,5
61423,26,1,3,0,0,8,1
61423,20,2,3,0,8,8,2
61423,48,2,3,2,0,8,1
61423,50,1,3,0,8,8,2
61424,46,1,2,2,0,8,1
61424,60,2,3,2,0,8,1
61424,86,2,3,4,8,8,2
61424,32,2,3,1,0,8,1
61425,50,1,3,0,0,8,1
61425,79,1,3,4,0,8,1
61425,83,1,3,4,8,8,2
61425,30,1,3,0,0,8,1
61426,18,1,3,2,0,8,1
61426,21,1,0,4,8,8,2
61426,18,1,0,1,8,8,2
61426,18,1,3,1,8,8,2
61426,54,1,3,2,0,8,1
61426,47,1,2,2,8,8,2
61426,50,1,2,2,8,8,2
61426,18,1,2,2,8,8,2
61426,83,2,3,1,8,8,2
61426,75,1,3,0,0,8,1
61427,30,2,3,4,0,8,1
61427,10,1,2,1,8,8,2
61427,11,1,3,2,8,8,2
61427,32,1,3,1,8,8,2
61427,0,2,4,2,8,8,2
61427,30,1,3,0,0,8,1
61427,34,2,3,0,0,8,1
61428,39,1,3,0,1,8,1
61428,25,2,99,3,0,8,1
61428,5,1,13,4,8,8,2
61429,49,1,99,2,0,8,1
61429,1,1,4,3,8,8,2
61429,9,2,3,2,8,8,2
61429,3,1,0,2,8,8,2
61429,11,1,2,1,8,8,2
61429,6,1,3,1,8,8,2
61429,37,1,3,4,9,9,1
61429,39,2,3,3,8,8,2
61430,27,1,3,3,1,8,1
61430,20,2,3,4,0,0,1
61431,24,2,3,4,0,8,1
61431,43,2,3,4,0,8,1
61432,86,2,3,4,0,8,1
61432,76,1,3,0,0,8,1
61432,40,1,3,0,0,8,1
61433,52,1,3,4,0,8,1
61433,17,1,0,2,8,8,2
61433,15,1,0,2,8,8,2
61433,31,1,0,2,8,8,2
61433,31,1,0,2,8,8,2
61433,31,1,3,0,0,8,1
61433,33,1,3,0,8,8,2
61433,35,1,0,0,8,8,2
61433,27,1,0,0,8,8,2
61433,29,1,0,0,8,8,2
61434,34,1,3,4,9,9,1
61434,33,1,3,1,0,8,1
61435,36,1,2,0,0,0,1
61435,34,1,3,4,0,0,1
61436,22,1,3,0,0,8,1
61436,18,1,3,4,0,8,1
61437,25,1,0,4,1,8,1
61437,25,1,0,3,1,8,2
61438,39,1,99,0,1,0,1
61438,33,2,0,4,1,1,2
61439,31,2,0,4,1,8,5
61439,32,1,99,0,1,8,1
61440,18,1,3,1,0,8,1
61440,60,1,3,2,0,8,1
61440,57,2,13,4,8,8,2
61440,31,1,3,2,8,8,2
61441,31,2,3,1,1,8,1
61441,36,2,3,4,8,8,2
61441,33,2,3,3,8,8,2
61441,3,2,0,2,8,8,2
61441,38,1,3,3,0,8,1
61441,38,1,3,3,8,8,2
61441,38,1,3,2,8,8,2
61442,22,1,5,4,9,9,1
61442,21,1,3,0,0,8,1
61443,61,1,2,0,0,0,1
61443,39,2,3,4,0,8,1
61444,79,1,3,4,0,8,1
61444,80,2,3,4,8,8,2
61444,37,1,3,0,0,8,1
61445,87,1,3,0,0,8,1
61445,57,2,3,0,8,8,2
61445,76,1,3,4,0,8,1
61445,11,2,3,2,8,8,2
61446,78,1,3,4,0,8,1
61446,75,2,3,2,8,8,2
61446,72,2,3,0,8,8,2
61446,32,1,3,0,0,8,1
61447,20,1,5,4,0,8,1
61448,18,1,0,4,0,8,5
61448,18,2,0,1,0,8,5
61448,99,9,99,9,9,9,1
61449,20,1,3,4,0,8,1
61450,19,1,0,4,9,9,1
61451,73,1,0,3,1,8,1
61451,48,2,0,4,8,8,2
61452,22,1,5,4,1,8,1
61453,37,1,0,4,1,8,5
61453,53,1,3,2,0,8,1
61454,31,1,99,1,0,8,1
61454,47,1,3,4,9,9,1
61455,42,2,0,4,9,9,5
61455,24,1,3,0,0,8,1
61455,56,1,3,0,8,8,2
61456,25,1,99,4,9,9,1
61456,37,2,3,2,9,9,1
61457,46,1,0,4,9,9,1
61457,26,1,0,4,8,8,2
61457,27,1,0,4,8,8,2
61457,26,1,3,2,8,8,2
61457,23,1,0,3,8,8,2
61457,25,1,3,3,0,8,1
61457,49,1,3,0,0,8,1
61457,53,2,3,1,0,8,1
61458,43,1,99,2,0,8,1
61458,33,2,3,3,8,8,2
61458,38,1,99,2,8,8,2
61458,38,1,99,4,9,9,1
61459,45,2,99,4,0,8,1
61459,33,1,3,0,0,8,1
61459,99,1,99,0,8,8,2
61459,81,1,3,2,0,8,1
61460,85,1,99,4,0,8,1
61460,18,1,3,0,0,8,1
61460,16,1,2,0,8,8,2
61460,16,1,3,0,8,8,2
61460,38,1,3,0,0,8,1
61461,70,1,3,4,9,9,1
61461,83,1,3,0,0,8,1
61461,83,1,3,0,8,8,2
61461,29,1,3,1,0,8,1
61462,24,1,0,4,0,8,1
61462,36,1,3,4,0,8,1
61463,36,2,3,1,0,8,1
61463,1,1,4,0,8,8,2
61463,53,1,3,4,0,8,1
61464,33,1,99,4,9,9,1
61464,43,1,99,0,0,8,1
61465,48,1,0,3,1,8,1
61465,11,1,0,4,8,8,2
61465,10,2,3,3,8,8,2
61465,39,1,3,1,0,8,1
61466,35,1,5,4,9,9,1
61466,41,2,3,0,0,8,1
61467,84,1,3,4,9,9,1
61467,81,2,3,4,8,8,2
61467,37,1,3,2,0,8,1
61468,20,1,0,4,9,9,1
61468,50,1,3,0,0,8,1
61469,41,1,5,4,9,9,1
61469,27,1,3,0,0,0,1
61470,72,1,3,4,0,8,1
61470,21,1,3,1,0,8,1
61470,19,2,3,1,8,8,2
61471,74,1,2,4,1,8,1
61471,45,1,3,0,0,8,1
61472,52,1,5,4,9,9,1
61472,35,2,0,4,8,8,2
61472,61,1,3,0,0,8,1
61472,42,1,3,0,8,8,2
61473,28,1,0,4,1,9,5
61473,25,1,3,0,0,8,1
61474,45,2,0,4,9,9,5
61474,99,9,99,0,9,9,1
61475,23,1,3,3,1,8,1
61475,45,1,0,4,8,8,2
61476,75,2,99,1,9,8,1
61476,68,2,99,1,8,8,2
61476,38,1,0,4,9,9,1
61477,37,1,5,4,9,9,1
61477,32,1,5,2,8,8,2
61477,28,2,3,0,0,8,1
61478,44,1,0,4,0,8,5
61478,74,1,3,0,8,8,1
61478,63,2,3,0,8,8,2
61479,73,1,0,4,9,9,6
61479,64,1,99,0,0,8,1
61480,40,1,0,4,9,9,5
61480,42,2,3,1,0,8,1
61480,12,1,0,2,8,8,2
61480,11,1,0,1,8,8,2
61480,12,1,0,0,8,8,2
61481,22,2,0,2,0,8,1
61481,1,1,14,4,8,8,2
61481,19,2,0,2,8,8,2
61481,30,1,3,0,0,8,1
61482,74,1,99,4,9,9,1
61482,71,2,99,4,8,8,2
61482,44,1,3,0,0,8,1
61483,52,2,3,3,0,8,1
61483,21,2,3,4,8,8,2
61483,22,1,2,4,8,8,2
61483,2,1,14,4,8,8,2
61483,27,2,3,2,0,8,1
61483,65,2,3,3,8,8,2
61484,43,1,0,4,1,8,5
61484,29,2,99,0,0,8,1
61484,47,1,99,0,0,8,1
61485,27,1,0,1,8,8,5
61485,18,2,99,2,0,8,1
61485,19,2,99,0,8,8,2
61485,26,2,3,3,8,8,2
61485,26,2,0,4,9,9,2
61485,28,1,99,0,8,8,1
61485,28,2,3,1,8,8,2
61486,61,1,3,1,0,0,1
61486,66,2,3,4,8,8,2
61486,64,2,99,2,8,8,2
61486,20,1,3,1,0,0,1
61487,27,2,3,3,0,8,1
61487,74,2,3,4,8,8,2
61487,53,2,3,1,0,8,1
61487,20,1,3,0,8,8,2
61488,39,1,99,4,1,8,1
61488,39,1,99,2,1,8,1
61488,35,2,99,2,8,8,2
61489,36,2,99,4,0,8,1
61489,15,2,3,4,8,8,2
61489,17,2,99,3,8,8,2
61489,11,2,3,3,8,8,2
61489,12,2,2,3,8,8,2
61489,18,2,99,1,0,8,1
61490,24,1,3,2,0,8,1
61490,26,1,99,4,8,8,2
61490,24,2,0,3,8,8,2
61490,30,1,3,1,0,8,1
61491,51,1,0,4,9,9,1
61491,49,1,2,0,0,8,1
61491,50,1,2,0,8,8,2
61492,24,1,0,4,9,9,5
61492,28,2,3,9,9,9,1
61493,73,1,5,4,9,9,1
61493,64,1,3,0,0,8,1
61494,44,1,0,4,9,9,1
61495,45,1,0,4,0,8,6
61495,49,1,3,0,0,0,1
61496,79,1,3,4,9,9,1
61497,74,1,0,4,9,9,5
61497,60,1,99,0,0,8,1
61498,82,1,0,4,0,8,5
61498,24,2,3,0,0,8,1
61499,74,2,0,4,9,8,5
61499,23,1,3,0,0,8,1
61500,51,2,0,4,9,9,5
61500,55,1,3,0,0,8,1
61501,16,1,0,4,0,8,5
61501,22,1,3,0,1,8,1
61502,24,1,5,4,9,9,1
61503,19,1,99,2,0,8,1
61503,45,1,99,4,8,8,2
61503,46,2,3,2,8,8,2
61504,7,1,0,4,0,8,6
61504,47,1,3,0,0,8,1
61505,68,1,0,3,1,8,1
61505,59,1,0,4,8,8,2
61505,66,1,0,2,8,8,2
61506,49,1,99,4,9,8,1
61506,37,1,99,4,8,8,2
61507,58,1,0,4,9,9,1
61508,2,1,0,4,0,8,5
61508,39,1,99,0,1,8,1
61509,80,1,0,4,9,9,5
61509,19,1,3,0,0,8,1
61510,27,1,0,4,9,9,5
61510,41,2,3,1,0,8,1
61511,38,1,3,4,1,8,1
61511,14,1,99,4,8,8,2
61511,4,1,99,4,8,8,2
61511,17,1,3,2,8,8,2
61512,16,1,3,3,0,8,1
61512,16,2,3,4,8,8,2
61512,17,1,3,4,8,8,2
61512,15,2,3,3,8,8,2
61513,47,2,3,1,0,8,1
61513,31,2,0,4,8,8,2
61513,26,1,3,1,8,8,2
61513,30,2,3,1,8,8,2
61514,44,1,3,4,9,9,1
61514,26,1,3,0,0,8,1
61515,33,1,0,4,9,9,6
61515,22,1,3,0,0,8,1
61515,29,1,3,0,8,8,2
61516,83,2,0,4,0,8,5
61516,46,2,3,0,0,8,1
61517,63,1,0,4,9,9,5
61517,19,1,3,0,0,8,1
61517,20,2,3,0,8,8,2
61517,22,1,2,0,8,8,2
61518,21,1,0,4,9,9,5
61518,99,9,99,9,9,9,1
61519,72,1,3,2,0,8,1
61519,47,2,3,2,8,8,2
61519,68,2,0,4,8,8,2
61520,43,2,0,4,9,9,5
61520,99,9,99,9,9,9,1
61521,38,1,5,4,9,9,1
61522,35,1,5,4,9,9,1
61523,28,1,0,4,9,9,1
61524,47,2,0,4,1,8,5
61524,99,9,99,9,9,9,1
61525,43,1,0,4,9,9,5
61525,61,1,99,0,1,8,1
61526,50,1,0,4,9,9,5
61526,19,1,3,1,9,9,1
61527,51,2,1,3,0,8,1
61527,52,2,1,4,8,8,2
61527,25,2,3,4,8,8,2
61527,37,2,2,0,0,8,1
61528,33,2,3,2,0,8,1
61528,66,2,1,4,0,8,1
61528,5,2,2,1,8,8,2
61528,9,9,3,1,8,8,2
61529,31,1,0,4,9,9,5
61529,50,1,3,0,0,8,1
61529,99,9,99,0,9,9,1
61530,34,1,3,4,9,9,1
61530,44,1,99,3,0,8,1
61531,82,1,3,4,0,8,1
61531,80,2,3,4,8,8,2
61531,25,2,3,2,0,8,1
61531,1,2,4,2,8,8,2
61532,66,2,3,4,0,8,1
61532,46,2,3,0,0,8,1
61532,14,2,3,0,8,8,2
61533,62,1,2,0,0,8,1
61533,40,1,0,4,1,8,1
61534,24,1,3,4,1,8,1
61535,58,1,0,4,9,9,5
61535,51,1,3,0,0,8,1
61536,36,1,0,4,9,9,5
61536,18,1,3,0,0,8,1
61537,4,1,0,4,0,8,5
61537,18,1,99,0,0,8,1
61537,22,2,3,0,8,8,2
61538,42,1,0,4,9,9,5
61538,27,1,3,0,0,8,1
61539,37,1,0,4,1,8,6
61539,15,2,3,0,0,8,1
61539,15,2,3,0,8,8,2
61540,72,1,3,2,1,8,1
61540,70,2,99,4,8,8,2
61541,30,1,0,4,9,9,1
61542,28,1,3,4,9,9,1
61542,31,1,3,4,8,8,2
61542,21,1,99,3,8,8,2
61543,42,2,0,4,9,9,5
61543,26,1,3,0,0,8,1
61544,42,1,3,4,9,9,1
61545,49,1,0,2,8,8,5
61545,47,1,99,4,9,9,1
61546,20,1,0,3,0,8,1
61546,27,1,0,4,8,8,2
61546,20,1,0,4,8,8,2
61546,36,1,0,4,8,8,2
61546,23,1,0,4,8,8,2
61546,28,1,0,4,8,8,2
61546,32,2,3,2,8,8,2
61546,26,1,0,3,8,8,2
61546,18,1,0,3,8,8,2
61547,48,2,0,4,1,1,1
61548,48,2,0,4,0,8,5
61548,40,1,3,0,0,8,1
61548,40,2,3,0,8,8,2
61548,12,1,3,0,8,8,2
61548,10,1,2,0,8,8,2
61549,37,2,0,4,9,9,1
61550,18,1,3,4,0,8,1
61551,15,2,0,4,9,9,1
61552,43,1,0,4,8,8,5
61552,45,1,3,0,0,8,1
61553,65,1,3,4,0,8,1
61553,68,2,3,2,8,8,2
61554,66,2,0,4,9,9,5
61554,99,9,99,0,9,9,1
61555,39,2,0,4,9,9,1
61556,49,1,5,4,1,8,1
61557,31,1,3,0,1,8,1
61557,38,1,0,4,8,8,2
61557,35,1,3,0,8,8,2
61558,40,1,3,4,9,9,1
61559,26,1,0,4,1,8,1
61560,40,2,0,4,9,9,5
61560,44,1,3,0,0,8,1
61561,37,1,0,4,9,9,6
61561,47,1,3,0,0,8,1
61562,55,1,0,4,9,9,1
61563,28,1,0,4,1,8,1
61564,72,1,3,4,9,9,1
61565,65,1,0,4,1,8,6
61565,29,1,3,0,0,8,1
61565,29,2,3,0,8,8,2
61565,0,1,4,0,8,8,2
61566,40,1,0,4,9,9,5
61566,41,2,3,0,0,8,1
61567,48,1,0,4,0,1,5
61567,58,1,3,0,0,0,1
61567,57,1,3,0,8,8,2
61568,18,2,99,4,9,9,1
61569,19,1,0,4,1,8,1
61570,22,1,0,4,9,9,5
61570,45,1,3,0,0,8,1
61570,44,2,3,0,8,8,2
61571,46,1,0,4,9,9,8
61571,32,1,3,0,0,8,1
61572,27,1,3,4,9,9,1
61573,61,1,3,2,0,8,1
61573,57,2,3,4,8,8,2
61574,41,2,3,4,0,8,1
61575,80,2,0,4,9,9,1
61575,77,1,0,4,8,8,2
61576,22,1,0,4,9,9,5
61576,33,1,3,0,0,8,1
61577,38,1,3,4,9,9,1
61578,41,1,0,4,9,9,5
61578,52,1,0,0,0,8,1
61579,39,1,5,4,1,1,1
61580,38,1,3,2,0,8,1
61580,3,1,4,4,8,8,2
61580,34,2,3,3,8,8,2
61581,34,1,5,4,9,9,1
61582,46,1,0,4,9,9,1
61583,49,2,3,4,9,9,1
61584,17,2,3,4,9,9,1
61585,45,2,3,4,0,8,1
61585,48,1,3,3,8,8,2
61585,17,1,2,2,8,8,2
61585,13,1,2,2,8,8,2
61585,13,1,2,3,8,8,2
61585,13,1,2,2,8,8,2
61585,12,1,0,2,8,8,2
61586,7,1,0,4,0,8,5
61586,29,1,3,0,0,8,1
61587,28,1,3,4,9,9,1
61588,84,2,0,4,0,8,5
61588,60,1,99,0,8,8,1
61589,16,2,1,4,0,8,1
61589,16,2,1,2,8,8,2
61590,21,1,3,3,1,8,1
61590,23,1,3,1,8,8,2
61590,48,1,0,4,9,9,1
61591,18,1,3,0,0,0,1
61591,37,1,0,4,9,9,1
61592,91,1,0,4,9,9,5
61592,23,1,99,0,0,8,1
61593,13,1,0,4,0,8,6
61593,23,1,3,0,0,8,1
61593,47,2,3,0,8,8,2
61594,38,2,0,4,9,9,1
61595,31,2,3,4,0,8,1
61596,20,1,0,4,9,9,1
61597,63,2,3,4,9,8,1
61598,27,2,0,4,1,8,1
61599,19,2,0,4,9,9,1
61600,39,1,0,4,9,9,5
61600,34,1,3,0,0,8,1
61600,28,2,3,0,8,8,2
61601,20,1,0,1,1,8,1
61601,17,2,0,4,1,8,2
61602,27,2,3,2,0,8,1
61602,39,1,0,4,8,8,2
61602,12,1,3,2,8,8,2
61602,8,1,3,2,8,8,2
61603,38,1,5,4,9,9,1
61604,51,1,0,4,1,8,6
61604,46,2,3,0,0,8,1
61605,40,1,2,4,0,8,1
61605,8,2,0,2,8,8,2
61606,31,1,3,0,0,8,1
61606,28,2,3,4,8,8,2
61606,7,1,3,0,8,8,2
61606,4,2,3,0,8,8,2
61607,29,1,99,4,1,8,1
61607,17,1,99,1,8,8,2
61608,26,1,3,1,1,1,1
61608,44,2,0,4,1,8,2
61608,23,1,3,3,1,8,2
61608,8,1,3,0,8,8,2
61608,6,2,3,0,8,8,2
61609,15,1,5,4,0,8,1
61610,57,1,0,4,1,8,5
61610,75,1,3,0,0,8,1
61611,40,2,3,4,1,8,1
61612,21,1,0,4,9,9,5
61612,26,1,0,4,9,9,5
61612,41,1,3,0,0,8,1
61613,27,1,1,3,0,8,1
61613,32,1,1,4,8,8,2
61613,23,2,0,2,8,8,2
61614,41,1,3,2,0,8,1
61614,41,2,0,4,8,8,2
61614,17,1,3,2,8,8,2
61615,27,1,0,4,1,8,5
61615,22,2,3,2,0,8,1
61616,21,1,3,3,0,8,1
61616,53,1,0,4,8,8,2
61616,51,2,0,4,8,8,2
61616,10,2,2,3,8,8,2
61616,24,2,3,1,8,8,2
61617,38,1,99,4,0,8,1
61618,31,1,99,9,9,9,1
61618,62,1,0,4,1,8,2
61619,23,1,0,4,1,8,1
61619,26,2,3,0,1,8,2
61619,4,2,3,2,8,8,2
61619,6,2,3,0,8,8,2
61620,30,1,3,4,1,8,1
61621,18,1,0,3,1,8,1
61621,22,1,0,4,8,8,2
61621,17,1,0,3,8,8,2
61621,17,2,0,3,8,8,2
61622,21,1,0,4,9,9,1
61622,21,1,3,2,8,8,2
61623,39,2,0,4,9,9,1
61623,32,2,0,4,8,8,2
61624,26,1,0,3,0,8,1
61624,13,1,0,4,8,8,2
61624,17,2,0,3,8,8,2
61624,7,1,0,3,8,8,2
61624,17,2,0,3,8,8,2
61624,6,1,0,3,8,8,2
61624,37,2,3,1,8,8,2
61624,17,2,0,1,8,8,2
61625,20,1,99,4,9,9,1
61626,20,1,0,4,9,9,1
61627,22,1,3,4,1,9,1
61628,99,1,99,9,9,9,1
61628,52,1,3,4,8,8,2
61628,25,1,3,0,8,8,2
61628,33,1,2,0,8,8,2
61628,28,1,3,0,8,8,2
61629,18,1,0,0,9,9,1
61629,18,2,0,4,8,8,2
61629,99,1,0,0,8,8,2
61630,18,1,3,2,0,8,1
61630,11,1,0,4,8,8,2
61630,15,1,3,2,8,8,2
61631,45,1,0,4,9,9,5
61631,99,9,99,9,9,9,1
61632,31,1,0,4,9,9,1
61633,27,1,0,4,1,8,1
61634,18,1,5,4,0,8,1
61634,38,2,3,0,0,8,1
61635,42,1,3,2,8,8,1
61635,39,2,3,4,8,8,2
61635,9,2,3,1,8,8,2
61635,6,2,2,1,8,8,2
61635,7,2,3,2,8,8,2
61635,2,1,4,2,8,8,2
61636,90,2,0,4,0,8,5
61636,64,1,3,0,0,8,1
61637,58,1,0,4,0,8,1
61638,37,1,0,4,9,9,1
61639,41,2,99,4,1,9,1
61640,39,1,0,4,1,9,5
61640,61,1,3,0,0,8,1
61641,28,1,5,4,9,9,1
61642,18,1,99,4,1,8,1
61643,20,1,0,4,9,9,1
61644,57,2,0,4,9,9,5
61644,81,1,3,0,9,1,1
61645,55,1,0,4,9,9,1
61646,34,2,99,4,1,8,1
61646,15,2,99,4,8,8,2
61646,4,2,99,4,8,8,2
61646,5,2,99,4,8,8,2
61646,7,2,99,4,8,8,2
61646,8,2,99,4,8,8,2
61646,10,1,99,4,8,8,2
61646,38,1,99,2,8,8,2
61647,20,2,3,3,9,9,1
61647,17,2,2,2,8,8,2
61647,17,2,3,1,8,8,2
61647,51,2,13,4,0,8,1
61648,60,1,3,4,1,8,1
61649,66,2,0,4,9,9,5
61649,99,9,99,9,9,9,1
61650,75,2,0,4,9,9,5
61650,31,2,3,0,0,8,1
61651,46,1,5,4,1,8,1
61652,27,1,3,4,1,8,1
61652,27,1,3,3,8,8,2
61653,6,1,0,4,0,8,5
61653,99,9,99,9,9,9,1
61654,16,1,3,0,9,9,1
61654,15,1,0,4,8,8,2
61654,16,1,0,0,8,8,2
61654,16,2,0,0,8,8,2
61654,17,1,99,0,8,8,2
61654,17,1,99,0,8,8,2
61655,42,1,0,4,1,8,1
61656,21,1,0,4,9,9,1
61657,16,2,3,4,0,8,1
61657,15,2,3,4,0,8,2
61657,15,2,3,3,8,8,2
61657,15,2,3,3,8,8,2
61658,50,2,0,4,9,9,6
61658,50,1,3,0,0,8,1
61658,48,2,3,0,8,8,2
61659,59,1,0,4,1,8,5
61659,20,2,3,2,0,8,1
61660,22,1,0,4,9,9,1
61660,25,1,3,2,8,8,2
61661,51,1,0,4,1,9,5
61661,43,1,3,0,0,8,1
61661,14,1,3,0,8,8,2
61661,10,1,3,0,8,8,2
61662,37,2,3,4,9,9,1
61663,42,1,0,4,1,8,1
61663,9,2,0,3,8,8,2
61663,10,2,0,3,8,8,2
61663,43,2,3,2,8,8,2
61663,6,2,0,2,8,8,2
61664,25,1,0,4,1,8,5
61664,44,2,3,0,0,8,1
61665,74,1,0,4,9,9,1
61666,21,1,0,4,9,9,1
61667,65,1,0,4,1,8,5
61667,29,2,3,0,0,8,1
61668,29,1,99,4,9,9,1
61669,26,1,0,4,9,9,1
61670,39,2,0,4,9,9,1
61671,72,1,0,4,1,8,1
61672,54,1,3,4,9,9,1
61673,45,1,0,4,9,9,1
61674,18,1,3,3,0,0,1
61674,17,2,3,4,8,8,2
61674,13,2,0,3,8,8,2
61674,18,1,0,3,8,8,2
61675,67,1,0,4,0,8,6
61675,34,1,3,0,0,8,1
61676,27,1,0,4,1,8,1
61676,20,1,0,4,8,8,2
61676,18,1,3,2,8,8,2
61676,16,1,2,1,8,8,2
61677,74,1,0,4,9,9,5
61677,59,2,99,0,0,8,1
61678,64,1,0,4,9,9,1
61679,45,1,0,4,9,9,1
61680,82,2,0,4,9,9,5
61680,29,1,3,0,0,8,1
61681,25,1,3,4,9,9,1
61682,18,1,3,4,9,9,1
61683,69,1,3,4,0,8,1
61684,7,1,0,4,0,8,6
61684,25,1,3,0,0,8,1
61685,58,1,0,4,0,8,5
61685,35,2,3,2,0,8,1
61685,36,1,0,3,8,8,2
61685,60,1,0,2,8,8,2
61685,64,2,0,1,8,8,2
61686,47,2,99,4,9,9,1
61687,4,1,0,4,0,8,5
61687,40,1,3,0,0,8,1
61688,40,1,0,4,1,8,1
61689,38,2,0,4,9,9,5
