ST_CASE,AGE,SEX,REST_USE,INJ_SEV,DRINKING,DRUGS,PER_TYP
10055,49,2,0,4,9,9,1
10055,80,1,3,3,0,0,1
10056,44,1,0,4,1,0,1
10057,66,1,99,4,0,9,1
10057,51,1,3,1,0,0,1
10058,29,1,99,4,9,9,1
10058,39,1,2,0,9,9,1
10058,99,9,2,0,8,8,2
10058,25,1,3,0,0,0,1
10058,18,1,3,3,8,8,2
10058,99,9,2,0,8,8,2
10059,22,1,0,4,1,9,1
10059,21,1,0,3,0,0,2
10059,22,1,0,3,8,8,2
10060,46,2,3,3,9,9,1
10060,80,1,3,4,9,9,1
10060,76,2,3,3,8,8,2
10061,35,2,0,4,0,0,1
10062,19,1,0,4,1,1,5
10062,99,9,99,9,9,9,1
10063,88,1,3,4,9,9,1
10063,80,2,3,4,8,8,2
10063,41,1,3,0,0,0,1
10064,38,1,0,4,9,9,1
10065,32,1,0,3,1,0,1
10065,18,2,0,4,8,8,2
10065,20,1,0,4,8,8,2
10066,70,1,99,4,0,0,1
10067,49,2,0,4,0,9,1
10068,41,2,3,4,9,9,1
10069,44,1,0,4,9,9,5
10069,57,2,3,0,0,0,1
10069,99,9,3,0,8,9,2
10070,24,2,3,3,9,9,1
10070,23,2,3,3,8,9,2
10070,4,2,0,3,8,9,2
10070,0,2,14,4,8,9,2
10071,44,2,0,4,0,0,1
10071,57,2,0,3,0,0,1
10071,8,2,3,3,8,9,2
10072,53,1,0,4,1,9,1
10072,45,1,0,4,1,9,2
10072,28,2,3,2,0,0,1
10073,17,2,3,3,0,0,1
10073,26,1,0,3,0,0,1
10073,31,1,0,3,8,8,2
10073,41,1,0,3,8,8,2
10073,26,1,0,4,8,8,2
10074,55,2,3,4,0,1,1
10074,48,2,3,3,8,8,2
10074,29,1,3,0,0,0,1
10075,52,1,0,4,0,0,1
10076,21,1,0,4,1,9,1
10076,21,2,0,3,8,9,2
10076,39,1,0,4,0,0,1
10076,44,1,0,4,8,8,2
10077,20,1,0,4,1,0,1
10077,18,1,0,4,8,8,2
10077,20,1,0,3,8,8,2
10077,18,1,0,3,8,8,2
10078,42,1,0,4,1,9,1
10078,34,2,0,3,8,0,2
10078,82,1,3,3,0,0,1
10079,21,2,0,4,0,0,1
10080,21,2,0,4,9,9,1
10080,40,2,3,4,0,0,1
10080,45,1,3,3,8,8,2
10081,76,1,0,4,1,0,1
10082,45,1,3,4,9,9,1
10083,85,2,0,4,0,0,1
10083,39,2,3,3,0,0,1
10084,47,1,0,4,0,0,5
10084,31,2,3,0,0,0,1
10085,41,2,3,3,1,9,1
10085,22,2,3,4,0,0,1
10085,41,1,3,0,0,0,1
10086,45,1,3,4,9,9,1
10087,46,1,3,4,1,8,1
10088,39,2,0,4,9,9,1
10088,55,1,3,3,9,9,1
10089,53,1,0,4,1,9,5
10089,41,1,3,0,1,0,1
10090,27,1,5,4,0,0,1
10091,80,2,0,4,9,9,5
10091,65,1,3,0,0,0,1
10092,58,1,0,4,1,9,1
10093,33,1,0,4,1,9,1
10093,49,2,3,0,0,0,1
10093,99,9,3,0,8,8,2
10094,40,2,0,4,0,0,1
10095,49,1,3,4,9,9,1
10095,36,2,3,4,8,8,2
10095,35,1,3,3,0,0,1
10095,99,9,99,0,8,0,2
10095,99,9,99,0,8,9,2
10095,99,9,99,0,8,9,2
10096,39,1,0,4,0,0,1
10097,35,1,0,4,1,9,1
10098,24,1,3,0,0,0,1
10098,44,1,0,4,9,9,1
10099,61,1,0,4,0,0,1
10099,25,1,3,0,0,0,1
10100,54,1,1,0,0,0,1
10100,39,1,0,4,8,9,2
10101,50,1,0,4,9,9,1
10102,26,2,3,3,9,9,1
10102,20,1,3,4,0,0,1
10102,58,2,3,3,0,0,1
10103,83,1,0,4,0,9,1
10103,67,1,3,3,0,0,1
10104,18,1,3,4,0,0,1
10104,17,1,3,3,8,8,2
10104,19,1,0,3,8,8,2
10104,99,9,0,0,8,8,2
10105,34,2,3,3,0,0,1
10105,29,1,0,4,9,9,1
10105,25,1,0,4,8,8,2
10105,19,1,0,3,8,8,2
10106,38,2,0,4,0,9,1
10107,32,1,5,4,9,9,1
10108,40,1,0,4,1,0,1
10109,48,1,0,4,0,0,1
10110,23,1,5,4,0,0,1
10110,24,1,3,0,0,0,1
10110,99,9,3,0,8,8,2
10110,99,9,3,0,8,0,2
10110,99,9,3,0,8,9,2
10111,23,1,3,4,0,1,1
10112,24,1,0,4,1,9,1
10113,22,2,3,0,0,0,1
10113,99,9,3,0,8,8,2
10113,99,9,0,0,8,8,2
10113,18,2,0,4,8,8,2
10113,20,2,0,3,8,8,2
10114,37,1,0,4,0,0,1
10115,31,2,0,4,9,9,1
10116,34,1,3,4,1,1,1
10116,35,1,3,3,8,8,2
10117,19,1,0,4,9,9,1
10117,18,2,0,4,8,8,2
10117,21,1,0,4,8,8,2
10117,53,1,3,3,0,0,1
10118,23,2,99,4,9,9,1
10119,36,2,3,4,0,9,1
10119,33,2,3,4,0,0,1
10120,13,1,0,4,0,0,5
10120,17,2,0,1,0,0,1
10121,22,1,0,4,1,9,1
10121,20,1,0,3,8,8,2
10122,3,1,0,4,0,0,5
10122,22,2,0,0,0,0,1
10123,56,1,3,4,1,0,1
10124,82,1,3,4,0,0,1
10125,26,1,0,4,1,9,1
10125,27,1,0,3,8,8,2
10125,36,1,3,3,0,0,1
10126,44,1,3,1,9,9,1
10126,20,1,3,3,9,9,1
10126,25,1,0,4,8,8,2
10127,45,1,0,4,1,9,1
10128,33,1,3,4,1,0,1
10128,99,9,99,0,8,8,2
10128,99,9,99,0,8,8,2
10129,38,2,3,4,9,9,1
10129,52,1,3,3,8,8,2
10129,38,1,3,3,0,0,1
10129,8,1,3,2,8,8,2
10130,46,1,3,4,9,1,1
10131,83,1,3,0,0,0,1
10131,59,2,0,4,0,0,1
10132,30,1,0,4,1,0,1
10132,28,1,0,3,8,8,2
10132,28,1,0,3,8,8,2
10133,40,2,3,3,1,1,1
10133,27,2,3,4,0,0,1
10133,1,1,4,3,8,8,2
10133,4,1,3,3,8,8,2
10134,49,1,0,4,9,9,1
10135,22,1,0,4,1,9,1
10136,16,2,3,3,0,0,1
10136,16,2,3,4,8,8,2
10137,54,2,3,2,1,1,1
10137,42,1,0,4,8,8,2
10138,17,1,3,4,0,0,1
10138,18,2,3,3,8,8,2
10138,25,2,0,3,0,0,1
10138,5,1,0,3,8,8,2
10138,99,9,0,0,8,8,2
10138,5,1,0,3,8,8,2
10139,53,1,3,4,0,0,1
10139,58,1,3,3,0,0,1
10140,73,1,0,4,0,0,1
10140,31,1,3,0,0,0,1
10140,49,1,3,3,0,0,1
10140,24,2,3,0,0,0,1
10141,30,1,3,4,9,9,1
10141,20,1,3,3,0,0,1
10141,55,2,3,1,0,0,1
10141,99,9,3,0,8,8,2
10142,21,2,3,4,9,9,1
10142,1,2,4,3,8,8,2
10142,44,1,3,0,0,0,1
10143,18,2,3,4,9,9,1
10143,65,2,2,0,0,0,1
10144,21,1,5,3,0,0,1
10144,19,1,0,4,8,8,2
10145,17,1,0,3,9,9,1
10145,14,1,0,3,8,8,2
10145,16,1,0,3,8,8,2
10145,15,1,0,4,9,8,2
10145,15,1,0,4,9,8,2
10146,14,2,0,0,9,9,1
10146,13,1,0,4,8,8,2
10146,99,9,0,0,8,9,2
10147,26,1,3,3,0,0,1
10147,0,2,14,4,8,8,2
10147,23,2,3,3,8,8,2
10147,16,2,3,3,8,8,2
10147,22,2,3,3,0,0,1
10147,21,1,3,3,8,8,2
10148,38,2,0,4,0,0,1
10148,24,2,3,3,0,0,1
10149,22,1,3,3,9,1,1
10149,22,2,0,3,8,1,2
10149,23,1,0,4,8,1,2
10150,23,1,0,4,1,9,1
10151,19,1,3,4,0,9,1
10151,69,2,3,4,0,0,1
10152,45,1,5,4,0,0,1
10153,33,1,0,4,9,9,1
10154,17,1,0,4,0,0,1
10155,27,2,3,3,9,9,1
10155,23,2,3,3,8,8,2
10155,5,2,3,4,8,9,2
10155,26,2,0,3,8,9,2
10155,5,1,4,3,8,9,2
10155,69,2,3,0,0,0,1
10155,64,2,3,0,0,0,1
10155,99,9,3,0,8,9,2
10156,36,2,3,4,9,9,1
10156,32,1,3,0,0,0,1
10156,99,9,3,0,8,8,2
10157,42,1,0,4,9,9,1
10158,25,1,0,4,9,9,1
10159,60,2,3,4,9,9,1
10160,60,1,3,0,0,0,1
10160,61,2,3,4,0,0,1
10161,17,1,0,4,9,9,1
10162,17,1,0,0,1,9,1
10162,25,1,0,4,8,9,2
10163,21,1,5,4,9,9,1
10163,30,1,3,0,0,0,1
10164,59,1,3,0,0,0,1
10164,57,1,0,4,0,0,1
10165,27,1,0,4,1,9,1
10166,46,1,3,0,9,9,1
10166,59,1,0,4,9,9,1
10167,38,1,0,4,9,9,1
10167,57,1,3,4,0,0,1
10168,62,1,0,4,0,0,5
10168,41,1,3,0,0,0,1
10169,17,1,3,3,0,0,1
10169,15,2,3,4,8,9,2
10169,65,2,3,3,0,0,1
10170,53,1,5,4,0,0,1
10171,17,1,0,4,9,9,1
10171,17,1,0,3,8,9,2
10171,17,1,3,3,8,9,2
10171,31,1,3,3,9,9,1
10172,25,1,0,4,0,9,1
10172,20,1,0,4,9,9,1
10172,41,1,0,4,8,8,2
10173,30,2,3,4,0,0,1
10173,55,1,3,3,9,9,1
10173,12,1,3,3,8,8,2
10173,6,1,3,3,8,8,2
10173,9,2,3,3,8,8,2
10173,45,1,3,3,0,0,1
10174,52,1,99,0,9,9,1
10174,44,2,0,4,9,9,1
10174,58,1,0,3,8,8,2
10175,17,2,3,4,0,0,1
10176,61,1,0,4,9,0,1
10176,34,1,3,0,0,0,1
10176,30,2,3,3,8,8,2
10177,22,1,0,4,0,9,1
10177,44,1,0,3,8,8,2
10177,30,1,0,3,8,8,2
10177,18,1,3,2,0,0,1
10177,17,2,3,3,8,8,2
10178,22,1,0,3,1,9,1
10178,21,1,0,4,8,8,2
10178,20,2,0,3,8,8,2
10178,21,1,0,3,8,8,2
10179,46,1,0,4,9,9,5
10179,21,1,3,0,1,9,1
10180,26,1,3,4,1,0,1
10180,24,1,3,3,8,9,2
10180,60,1,13,0,0,0,1
10180,41,1,3,3,0,0,1
10180,50,1,3,3,8,9,2
10182,41,2,0,3,1,9,1
10182,5,1,3,4,8,8,2
10183,34,1,0,4,1,0,1
10184,22,2,3,3,9,9,1
10184,0,1,14,4,8,8,2
10185,75,2,0,4,0,0,1
10185,47,1,3,1,0,0,1
10186,19,2,3,4,0,0,1
10187,36,1,0,4,1,9,1
10187,99,9,3,0,8,8,2
10188,36,1,0,4,0,0,1
10189,31,1,5,4,9,9,1
10189,20,2,3,3,0,0,1
10190,20,1,0,4,1,9,1
10191,46,1,3,4,9,9,1
10191,36,1,3,4,8,8,2
10191,60,1,3,0,0,0,1
10192,21,1,5,4,9,9,1
10192,47,1,3,3,0,0,1
10192,99,9,3,0,8,8,2
10193,42,2,0,3,9,9,1
10193,42,1,0,2,0,9,1
10193,28,1,0,4,0,9,1
10194,27,1,3,4,1,8,1
10195,65,2,0,2,0,0,1
10195,75,1,0,4,8,8,2
10196,32,1,0,4,9,9,1
10196,55,1,3,3,0,0,1
10197,35,1,0,3,0,1,1
10197,25,1,0,3,8,8,2
10197,4,1,0,3,8,8,2
10197,99,9,4,0,8,8,2
10197,33,2,3,4,0,0,1
10197,99,9,4,0,8,8,2
10198,55,1,0,4,1,1,1
10199,43,1,0,4,1,9,5
10199,43,1,0,3,9,9,5
10199,32,1,3,0,1,0,1
10199,33,1,3,0,0,0,1
10200,46,1,3,0,0,0,1
10200,56,2,3,4,0,0,1
10200,81,2,3,3,0,0,1
10200,51,1,3,0,0,0,1
10200,99,9,3,0,8,8,2
10200,99,9,3,0,8,8,2
10200,35,1,3,0,0,0,1
10200,99,9,3,0,8,8,2
10201,16,1,0,3,0,0,1
10201,15,2,0,4,8,0,2
10202,58,1,0,4,9,9,5
10202,99,9,99,0,9,9,1
10203,20,1,0,1,0,9,1
10203,19,2,0,4,8,8,2
10203,40,1,0,4,8,9,2
10203,19,1,0,3,8,8,2
10203,45,2,0,3,0,0,1
10203,23,2,0,3,8,8,2
10204,22,1,0,3,0,0,1
10204,22,1,0,4,8,8,2
10205,71,1,3,4,9,9,1
10205,49,1,0,3,1,0,1
10206,77,1,3,4,9,9,1
10206,40,1,3,0,0,0,1
10207,22,1,0,4,9,9,1
10208,66,1,0,4,9,9,5
10208,56,2,3,0,0,0,1
10208,67,1,3,0,0,0,1
10208,99,9,3,0,8,9,2
10208,99,9,3,0,8,9,2
10208,99,9,3,0,8,9,2
10209,22,2,0,4,0,0,1
10209,42,1,0,2,0,0,1
10210,25,1,3,3,1,9,1
10210,22,1,3,3,1,0,1
10210,22,1,0,4,8,8,2
10210,22,2,0,4,8,8,2
10211,16,2,0,1,9,9,1
10211,17,2,0,4,8,8,2
10211,45,1,99,0,9,8,1
10212,31,2,3,4,0,0,1
10213,47,1,3,4,1,0,1
10214,38,1,99,4,9,9,1
10215,36,1,3,4,9,9,1
10216,26,1,0,4,0,0,1
10217,56,1,3,4,0,0,1
10218,34,1,3,1,9,9,1
10218,33,2,3,4,8,8,2
10219,50,1,0,4,1,8,5
10219,42,1,3,0,9,9,1
10219,40,1,3,0,1,0,1
10220,78,2,99,4,0,0,1
10220,51,2,99,3,0,0,1
10221,53,1,3,0,1,9,1
10221,29,1,3,3,0,0,1
10221,50,2,0,4,8,8,2
10221,99,9,0,0,8,8,2
10221,99,9,3,0,8,8,2
10222,44,1,0,4,1,0,1
10223,52,1,0,4,0,0,5
10223,62,2,3,0,0,0,1
10224,48,1,2,4,9,9,1
10225,28,2,3,2,0,0,1
10225,9,2,3,2,8,9,2
10225,7,2,3,4,8,9,2
10226,35,1,3,4,1,9,1
10227,17,1,0,0,1,0,1
10227,16,1,0,4,8,8,2
10227,99,9,0,0,8,8,2
10227,99,9,0,0,8,8,2
10228,43,1,3,3,0,0,1
10228,46,1,0,4,9,9,1
10229,30,2,0,4,0,0,1
10229,64,1,3,0,0,0,1
10230,36,1,1,4,9,9,1
10230,59,2,3,3,0,0,1
10231,22,2,0,4,0,0,1
10231,54,2,3,3,0,0,1
10231,71,1,3,3,8,8,2
10232,72,1,3,4,9,9,1
10232,36,1,3,0,0,0,1
10233,40,2,0,4,0,0,1
10233,7,2,0,3,8,8,2
10233,27,2,3,4,0,0,1
10233,32,1,3,3,8,8,2
10234,18,1,0,4,9,9,1
10234,34,2,3,0,0,0,1
10234,99,9,3,0,8,8,2
10234,99,9,3,0,8,8,2
10235,34,2,3,4,9,9,1
10235,15,2,3,3,8,9,2
10235,27,2,3,0,0,0,1
10235,99,9,3,0,8,8,2
10235,35,1,3,0,0,0,1
10236,27,1,0,3,9,9,1
10236,15,1,0,4,8,8,2
10236,28,1,0,3,8,8,2
10237,55,2,3,3,0,0,1
10237,87,2,3,4,8,8,2
10237,55,1,5,3,0,0,1
10238,20,1,0,0,1,9,1
10238,45,1,0,0,1,9,1
10238,44,2,0,4,8,8,2
10238,38,2,3,0,0,0,1
10239,25,1,0,4,9,9,1
10240,16,1,3,0,0,0,1
10240,99,9,3,0,8,9,2
10240,55,1,3,4,0,0,1
10240,85,1,3,4,8,8,2
10240,15,1,0,3,0,0,1
10240,69,2,0,4,8,8,2
10240,51,1,0,3,8,8,2
10241,39,1,0,4,9,9,1
10242,16,2,3,3,0,0,1
10242,14,2,0,4,8,8,2
10242,15,2,0,3,8,8,2
10242,15,2,0,3,8,8,2
10242,15,2,0,3,8,8,2
10243,24,1,99,4,9,9,1
10244,16,1,0,3,1,9,1
10244,22,1,0,4,0,8,2
10244,20,1,0,3,8,8,2
10245,44,2,3,4,0,0,1
10246,43,2,3,4,0,0,1
10246,47,1,3,1,0,0,1
10247,34,1,5,4,9,9,1
10247,34,1,3,1,0,0,1
10247,99,9,3,0,8,8,2
10248,48,1,0,4,1,9,1
10249,55,1,0,4,1,9,1
10250,32,2,3,0,0,0,1
10250,99,9,3,0,8,8,2
10250,32,1,5,4,9,9,1
10251,23,1,5,4,0,0,1
10251,54,2,3,3,0,0,1
10252,19,2,3,3,0,0,1
10252,66,1,3,0,0,0,1
10252,51,1,3,0,0,0,1
10252,41,1,5,4,9,9,1
10253,27,1,0,3,1,1,1
10253,18,2,0,3,8,8,2
10253,21,2,0,4,8,8,2
10253,30,2,0,4,8,8,2
10253,39,1,0,4,8,8,2
10253,48,1,3,0,0,0,1
10254,45,1,3,0,0,0,1
10254,99,9,3,0,8,8,2
10254,45,2,0,4,8,8,2
10255,19,2,3,3,0,0,1
10255,26,1,3,3,8,8,2
10255,35,2,3,4,0,0,1
10255,2,1,4,3,8,8,2
10256,32,1,3,4,9,9,1
10256,15,1,3,0,0,0,1
10256,99,9,3,0,8,8,2
10256,99,9,3,0,8,8,2
10257,38,2,3,4,1,0,1
10257,29,2,3,3,8,8,2
10257,1,2,4,3,8,8,2
10258,53,2,0,4,0,0,5
10258,18,2,3,0,0,0,1
10259,16,2,0,4,0,0,1
10259,99,9,3,0,8,8,2
10260,31,2,0,4,9,9,5
10260,59,1,3,0,9,9,1
10260,99,9,3,0,8,9,2
10261,25,1,0,4,9,8,1
10262,74,2,3,4,0,0,1
10262,68,1,3,0,0,0,1
10263,37,1,0,4,9,9,1
10264,85,1,0,4,0,0,1
10264,41,1,3,0,0,0,1
10265,31,1,0,4,9,9,1
10266,42,2,0,4,1,9,1
10267,68,2,0,4,0,0,1
10268,79,1,3,3,0,0,1
10268,74,2,3,4,0,9,2
10268,58,1,3,0,0,0,1
10269,52,1,0,4,1,9,1
10269,33,1,3,0,0,0,1
10270,35,1,3,0,0,9,1
10270,99,9,3,0,8,8,2
10270,31,1,5,4,9,9,1
10271,39,1,0,4,9,9,1
10272,19,1,3,3,0,0,1
10272,29,2,3,4,0,0,1
10273,16,2,3,3,9,9,1
10273,14,1,0,4,8,8,2
10273,18,2,3,3,8,8,2
10274,45,1,0,4,1,9,1
10275,30,1,3,4,9,9,1
10276,83,1,3,4,0,0,1
10276,71,2,0,3,8,8,2
10276,82,1,3,3,0,0,1
10276,82,2,3,3,8,8,2
10277,36,1,3,4,1,9,1
10277,34,2,3,3,8,8,2
10277,31,1,2,3,8,8,2
10278,19,2,0,2,9,9,1
10278,99,9,0,0,8,8,2
10278,15,1,0,4,8,9,2
10278,14,1,0,2,8,9,2
10279,48,1,5,4,0,0,1
10280,52,1,0,4,9,9,5
10280,99,9,99,9,9,9,1
10281,38,1,0,4,9,9,1
10282,26,1,3,4,9,9,1
10283,16,1,3,2,0,0,1
10283,17,1,3,4,8,8,2
10284,42,2,3,4,0,0,1
10284,17,1,3,3,8,9,2
10284,13,2,0,4,8,9,2
10285,26,1,5,4,9,9,1
10286,23,1,3,3,0,0,1
10286,99,9,3,0,8,8,2
10286,29,2,0,4,9,9,1
10287,72,1,3,4,0,0,1
10287,19,2,3,0,0,0,1
10287,99,9,4,0,8,8,2
10287,99,9,4,0,8,8,2
10288,31,1,0,4,9,9,1
10288,42,2,0,4,8,8,2
10289,16,2,3,3,1,9,1
10289,15,2,3,3,8,8,2
10289,16,2,0,4,8,8,2
10290,60,2,3,4,0,0,1
10291,44,2,3,4,0,0,1
10291,46,2,3,4,0,0,1
10292,67,1,3,0,0,0,1
10292,99,9,3,0,8,8,2
10292,46,2,3,0,0,0,1
10292,12,2,2,2,8,8,2
10292,34,1,3,4,0,0,1
10292,27,1,3,3,8,8,2
10293,57,2,3,3,9,9,1
10293,56,2,3,4,8,8,2
10293,15,1,3,3,8,8,2
10293,8,1,3,3,8,8,2
10294,83,1,3,4,0,0,1
10295,18,1,3,4,0,0,1
10296,47,1,0,4,9,9,1
10297,24,1,0,4,9,9,1
10297,40,1,3,0,0,0,1
10297,99,9,3,0,8,8,2
10297,99,9,0,0,8,8,2
10298,53,1,3,4,9,9,1
10298,44,1,3,3,0,0,1
10298,26,1,3,3,0,0,1
10299,29,1,99,1,0,1,1
10299,21,1,5,3,0,0,1
10299,24,2,5,4,8,8,2
10300,17,2,0,4,0,0,1
10301,45,1,3,0,0,0,1
10301,68,1,3,4,0,0,1
10302,84,2,3,4,0,0,1
10302,43,1,0,3,0,0,1
10302,34,1,3,0,0,0,1
10303,23,2,0,4,0,0,1
10304,39,1,0,4,1,9,1
10304,33,1,3,4,0,0,1
10304,31,2,3,4,8,8,2
10304,13,1,0,3,8,8,2
10304,10,2,0,3,8,8,2
10304,3,1,4,3,8,8,2
10305,22,1,3,4,9,9,1
10306,61,1,0,4,0,0,1
10306,25,2,3,3,0,0,1
10307,42,2,0,4,1,9,5
10307,49,1,5,3,0,0,1
10308,36,2,0,4,1,1,1
10309,63,1,3,4,0,0,1
10309,34,1,3,0,0,0,1
10310,27,1,0,4,1,9,1
10310,42,1,0,4,8,8,2
10311,19,1,0,4,1,9,1
10312,50,2,0,4,9,9,1
10313,20,2,3,4,0,0,1
10314,1,1,0,4,8,8,8
10314,28,2,0,3,0,0,5
10314,43,1,0,0,0,1,1
10315,17,1,3,4,0,0,1
10316,54,1,0,4,1,1,1
10317,23,1,0,4,1,9,1
10318,44,1,0,3,1,9,1
10318,48,1,3,3,8,8,2
10318,49,2,3,4,9,9,1
10318,22,2,3,1,8,8,2
10318,26,2,3,1,8,8,2
10319,35,1,0,4,1,9,1
10320,20,1,0,0,1,9,1
10320,20,2,0,4,0,0,1
10321,17,2,3,0,0,0,1
10321,39,2,0,4,8,8,2
10321,99,9,3,0,8,8,2
10322,36,1,5,4,0,0,1
10323,17,1,3,0,0,0,1
10323,48,1,5,4,0,0,1
10324,48,1,0,4,0,0,1
10325,28,1,3,4,9,9,1
10326,19,1,3,0,0,9,1
10326,40,1,5,4,0,9,1
10326,35,1,3,2,0,0,1
10326,30,1,3,2,8,8,2
10326,34,1,3,3,0,0,1
10327,16,2,0,4,0,0,1
10327,16,2,3,3,8,8,2
10328,16,2,0,3,0,0,1
10328,16,2,0,4,8,9,2
10328,13,1,0,3,8,9,2
10328,99,9,0,0,8,9,2
10329,61,2,3,4,0,0,1
10329,51,1,3,0,0,0,1
10330,27,1,0,4,1,9,1
10330,51,1,3,4,0,0,1
10331,43,2,0,4,0,9,1
10332,50,1,0,4,0,0,1
10333,30,1,0,4,1,9,1
10333,99,9,3,0,8,9,2
10334,20,2,99,4,0,0,1
10334,19,2,99,4,8,9,2
10334,42,1,3,2,0,0,1
10335,31,1,0,4,1,9,1
10335,42,1,0,4,1,9,2
10336,63,1,3,3,0,0,1
10336,63,2,3,4,8,9,2
10336,25,2,3,1,8,9,2
10336,0,1,0,1,8,9,2
10336,28,2,3,1,0,0,1
10336,31,1,3,1,8,9,2
10336,36,1,3,0,0,0,1
10336,45,2,3,0,0,0,1
10336,53,2,3,0,0,0,1
10337,30,1,0,4,9,9,1
10337,33,1,0,0,9,9,1
10338,44,1,0,4,9,9,5
10338,99,9,99,0,9,9,1
10339,20,1,0,4,9,9,1
10340,21,1,3,4,1,9,1
10340,19,1,3,3,8,9,2
10341,18,1,3,3,0,9,1
10341,19,1,3,4,8,9,2
10342,30,1,5,4,9,9,1
10343,48,1,3,3,0,0,1
10343,46,2,0,4,8,9,2
10344,19,1,0,4,0,0,1
10345,27,1,3,0,0,0,1
10345,99,9,3,0,8,9,2
10345,57,1,5,4,0,0,1
10346,29,1,3,3,9,9,1
10346,26,1,3,4,8,9,2
10346,47,1,3,3,0,0,1
10347,49,2,3,3,1,9,1
10347,45,2,0,4,8,9,2
10348,20,1,0,2,9,9,1
